left,right,container_chain,status,left_sha256,right_sha256,left_member_count,right_member_count,member_count_delta
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/1,right-only,,55abbdd5668b0bb4cffdfcb51d4c75f2ffcb612141aa4c86fea256cce62e34be,,27,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/2,right-only,,e6902f8f1eb1b63f9d3f23caf2e6eee4f981f6773a118324d8fff6a9559e5d68,,37,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/3,right-only,,31f3222bb317406d558a130bcfbff12cf49f76e05dd9f89cda8ef4e319a4a4d2,,39,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/4,right-only,,3dc3990ebb7ea6f86bdde80204b82a79427cae3c09d55b11a0c3c7e4aa2392e8,,37,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/5,right-only,,0e47c9b5f7c24199bd56d0576f276dabbf4c1d8aa68922caa3ac4ec2699d0865,,37,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/6,right-only,,b9e5fdc4781e07ff904efb3605eec2b94824c8ef8e4f04f7d9745612efeded99,,236,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/7,right-only,,0c7ebaa0dc09164a5a012d773bb2d26a732137d9dd2c02b4ec50bf9610505224,,822,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/8,right-only,,f02b453a55678f112c31b7a78b794d132b25212641a767f83f3cf42017cd704d,,7,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/2/9,right-only,,e54dfd9750e32d09e00242c145894e8fb5ae7e80266b546a2902c12b6e7caf93,,486,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/0,right-only,,5ea512d19a6f075c48227ddb13aba43e3cb7af6c6cc69695e694d59a787e1d7c,,277,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/1,right-only,,4306b052f2301dde0675e298ceeb9e823df5db9541ab5cce82abaa8adf1ec42d,,19,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/2,right-only,,70815852d040ed7831830fbec2f9e9282371ff6cf544260b900b9dcd6049c020,,491,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/3,right-only,,7310844ac52a8d47f6cdca31e867435ef4755778a2d35b0173a23f196e4eef5d,,508,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/4,right-only,,fe6e4ec493a393cac0ed89c22f7ffe00e4174fbc79025dd714188ae07b37862d,,508,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/5,right-only,,5ccff2254dbf1fe7df12be151d74de7b5a6c6d44c49d3a3fc0cee77419ed1fb7,,12,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/6,right-only,,7045d7e261b9a1674664a2e4d39f2096fb2f7fe451141bde9f505d27309db4e6,,54,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/7,right-only,,abf7f3444322813649e15c61601ffd669acab9b218b9fbcc7cfab80b7c63edce,,142,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/8,right-only,,f3eb794fe2ea3cd436ec7b3582c8b3df7340d11961c9c3a9d7e357e230289a88,,51,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/3/9,right-only,,e83530ff8e24ad7cdc88f1f46f3ce7573695e9e63dfbc5e87f39cee72c227b92,,137,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/0,right-only,,c750b0cd588c9dd42dfcae5a334f2eb504c5bdc943a9f529c4479020863bee9a,,340,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/1,right-only,,c7254a9e18d40b18e5acd0fe77d1a0e0519b021af05f7a5211b354158db5abdd,,288,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/2,right-only,,991506d5626fee587e4bf27042ae7b2945e167b89d6ec9f2d834d29e7476d58f,,106,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/3,right-only,,2fc8901dada240a9b4f8040a697d0eead1e33e61ec9f3c80a61cbc191f60c4c9,,104,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/4,right-only,,d46dbea1b3acd0d117e616458a84aad88e2727b1c4a9f3cd662dd1a26814a853,,106,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/5,right-only,,7b5ddd52efc8daeb79eb517c71f72c2f6da461a4723eb80cc72ef7ea065d2ffb,,9,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/6,right-only,,505cc3bbcc71eaf095b81549d4647b499710efb5310a66f7ee211ac812254041,,44,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/7,right-only,,37b8ad1d1d5d049e78bc972f2d36e94f780382de9cef6706b5c660c9bdc876e1,,5,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/8,right-only,,41fd698d83b7f883100b7cd2d2796486ac6fd2293da4736e1fda7bbaee571fc3,,53,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/4/9,right-only,,8b35b7f5305552151919ecd3ba9bd5a130b0d9fd21dd9319243d5b630de2b281,,78,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/5/0,right-only,,4f48a58a7eaedfe8274d27bc35ca478f9d66e677a8fe766f3fd8ceaaf6642236,,3,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/5/1,right-only,,3ab6376e7659e4ece20cc00e39e7359b6d062d349f665404f61d8f3debbaafdb,,134,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/5/2,right-only,,d031d0a7095813d323307464003b70d2577dc3d67c7c5bfc7bc6c4b244999009,,13,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/5/3,right-only,,6aef71920a64161cb0879222c36a89a2b6a2be34db605b8ad68766c2b5f2c68d,,116,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/5/4,right-only,,a7f697f95321dcfb2e9c8f155daa0b032932c42215a627e0e2397cd455c61d20,,21,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/5/5,right-only,,bbcba2a8ee01a917021eafbe39580894d883ac1299e37349266c8c8c448f5273,,738,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/5/6,right-only,,c2cbe71ba7b736e5f7e9a49b02c9e2067cda840fd894cc7b982e8b2f6218fda3,,738,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/5/7,right-only,,a6060adfc0cddddb3992d2295e1873be8ebd291b16af6ec48edd309e58890588,,1,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/5/8,right-only,,468cbb561e7299725c9cc96d3c5e1304c925c678d92c58dfa6a8db1498247f64,,645,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/5/9,right-only,,cad28a81067812dca0e93add138e7147fcb7644321a5b94f74f945388a3b15d7,,5,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/6/0,right-only,,9fa37a846ea33f087d2c8d19c3c3cbad38885cb78b830e1dad2a4ccb57e0ad48,,26,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/6/1,right-only,,190a0947c75ac6f1db52bebc21679ed3fb0fbbd10ff87a2f8c4d82bc6147a3e8,,50,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/6/2,right-only,,cd49b51638dcf62c8f98725b613496d430b88ceab8c890d152f615548c69fb89,,8,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/6/3,right-only,,a52f8b2f311a1397a1a97a011d904f5ca28e6674239f16605515a5b5eeee59c3,,59,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/6/4,right-only,,63bbfa26edf4845d061ea5784b7b73186f73cb5e5f394ca57239a62905d3f776,,11,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/6/5,right-only,,9ab4537b75fb8b9fa7a14433ded3ad018dde78f24c59db570cdcb21f2ca94026,,676,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/6/6,right-only,,671d1d33478a40e89f5d9811827649b880666321bf7dfe83b4c7be4fce69c97e,,64,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/6/7,right-only,,2b059ba5c33a5416a02ce0c7aecc55a45568e899dc9a83f6b89262a36ed1e4cf,,130,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/6/8,right-only,,4f093d2837f40987aebaadfa7ad96ca397fa9713a37d51b29d1846a01a6b2f81,,123,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/6/9,right-only,,181e87eb2bf79ba6e73124d1f694e801aa48844dcdd85e66c0bd2c707e8f8688,,497,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/7/0,right-only,,d8a23409f4329fa696c0871496f491e5281b2900cb61387d8ef9749701487969,,104,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/7/1,right-only,,2a23cdbe730f05d3f74ef59110a790ba61b1f5617140337424d1b1d50e68e549,,28,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/7/2,right-only,,ebe2fe347f29056b23d42495584633d555f31cb1623f42d30e446de9d3812b93,,20,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/7/3,right-only,,bf71c57d77a328756876d6d34a4d6a7f7d23463f5c82d1b7ce479f79012c639c,,8,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/7/4,right-only,,fae91f54ef537cbceadaf4389e2b587dcec8285536c9f62f3b9365d7139ee1e7,,102,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/7/5,right-only,,9364c6159fdd1d229917b624fb0b24ba24ac0588dbf3eaef29b6075f005475a7,,2,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/7/6,right-only,,c4b15d32a8eb5fabc271a49764b59eaefd316b354a5c243d625c081bb5f86e5d,,17,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/7/7,right-only,,2a4c699595ae39d19e7e93b096d975ee0e06673dcb8839a3205900e561c53f5a,,4,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/7/8,right-only,,a81ac3264060405b30d9393f0dfc6bde237479fed739e124310e09991a5be4a1,,9,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/7/9,right-only,,d77ac57e70e074e0081f2f59fbe16fd636d5e1276811f49964b15281facc9e4f,,37,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/8/0,right-only,,791a8fb2041aa97c92a7306d730238eeb46ca69efad785b244cb99be26a8cdf4,,16,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/8/1,right-only,,77db7598d62b7ecc28e92cb78c2bd9562aca2c496b083eb8e19cd6f653de5ac9,,863,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/8/2,right-only,,c6e41af40dfca15e9fc385ac7b48098738e8fa84cc70269c93a268307153ba32,,18,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/8/3,right-only,,1ca3e421c0ad0a380bc6ecb063aba373097af1f80e70113c87f245185b7bc437,,4,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/8/4,right-only,,492c2de91fbe59ba1e52b7e32e743784cdee27377a1288eb24a0aa338664ba83,,15,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/8/5,right-only,,6a13d339d678f1f2add37ae2bf65dd0b525c65c714bfabf88b063b316453961b,,18,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/8/6,right-only,,7cf7c17d07b805fc4d6c65b7b23e6d25b0b94e87f5cf0d729c308ed2b1b9496f,,15,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/8/7,right-only,,2aee233e42afbee93eda44dd2b8ba1ca00ba97ebaad7598d1ac00104b609e572,,120,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/8/8,right-only,,448fd2c485a3758b5cefe0ff9d17a389e46ae59cf3c789a865cd5d9874cd91b9,,48,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/8/9,right-only,,84c5643070177367c342b8d5a18c679639b03c305b77933fb007a929e74f99cf,,28,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/9/0,right-only,,c64d810db8e1f78bc20968346450286abe79fab939f3a1b03c7e61deaf47c8bf,,143,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/9/1,right-only,,715e43301d7c451413292d0d99a47f38e5cdfeeed763ed855146e80b24a186b3,,10,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/9/2,right-only,,565877e4a06cb02b58f02a3f261735d34b1f4fc7c5801b0afb3a9e78c4860e82,,16,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/9/3,right-only,,6297f2dfeda5bfcef7ffa690a05f003567da4b276117937ce3b17916e4db6b2a,,26,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/9/4,right-only,,18d011c800914e0410979a16996dcdf6cca15ba384aa85d9973a769ab6def94e,,20,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/9/5,right-only,,cba8a41efa66e1fbbc2ae26fea1d7c8d6954ffdf37acad15ad1508a5b91f5645,,133,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/9/6,right-only,,15b42228db722e499f072c1fac5f57aa71c388e9aaae1502af2fbcc0d13f8f78,,2,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/9/7,right-only,,54c6e80a00d11dea429762cc33dd5f0e42cad35397b689c3ca2bfeced1813ad4,,17,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/9/8,right-only,,c08c82a413c2ff69e090eefff87778032b3392f43c61a3f433f7100e857500cf,,19,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/0/9/9,right-only,,59e4065ab291cad68678145bf20b66985ba7fc827527b93b3523c648edd9e65a,,1,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/1/0/0,right-only,,9c0e0dcd06cbbe4ae9b5b8bfeb4eb3d1e87701fbb93679ed4934a5cea7f6107e,,49,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/1/0/1,right-only,,9b43833f93d42b46b4589017e696da5e2f341b56b174513fee6e094fb2b7a704,,20,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/1/0/2,right-only,,5a466b26b3595ff878992810881d77bda8661c2776e92036612e12fdc9026c8d,,12,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/1/0/3,right-only,,45486a7c13c393fb8ad420c794a072903417a661f04c894422aa4d35a5d32061,,169,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/1/0/4,right-only,,5cbb41987791f64482e604e3f72c9fdbde4bac2f5d3a57729f6f44481bf2bcb5,,9,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/1/0/5,right-only,,a8072ca83eccb60cc3d94b0c7be53807e9d39e0895bc82551fd168db54eea381,,1,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/1/0/6,right-only,,9a810af992b4803d140aa1146355b777f2858ff68cdaf59790c218ebed137ca1,,273,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/1/0/7,right-only,,83e4043329e56263be17a9bc8369266ae720713c861b91987883280b8571db5f,,340,
"포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)","포켓몬스터 하트골드 (Korea, IPKK, header ROM version 0)",/a/1/0/8,right-only,,899c71014d1cbe5aacdff14f1d4903a44ff2c0706592e40a28afcce07935005e,,222,
